"
            What can i say, they are beautiful !! Beautifully made, and look gorgeous on, and comfortable to wear also look very expensive, at the price they are, they are amazing !! People comment on how lovely and where i got them from. So well done, i love them and thank you.
        "

"
            I just love these earrings, such great quality, shipping was fast considering they come from overseas, they look even better in person, will order from them again, Grazie!
        "

"
            Earrings thoughtfully packaged, they are just as depicted/described & they seem to be of sturdy material. I have a few items Favorited from this shop & I will possibly shop again!
        "

"
            Received my order earlier than expected. Beautiful earrings!
        "

"
            This came out wayyy better than I expected! I used these ear climbers for my wedding and they were super cute. The only reason I didn’t give 5 stars is because I lost 1 ear climber at the end of the day. :( I know I had put it on correctly and tightened it, but it didn’t hold up. Otherwise, the earrings are still great!
        "

"
            An absolutely beautiful piece of jewellery. I had to wear them as soon as they arrived! I have had multiple compliments on them and they are my new favourite pair. Blown away with the speed of delivery considering where the jewellery was coming from. 
Would definitely buy from here again!
        "

"
            These are gorgeous earrings! They fit me really well even though I have small ears. They are the perfect accessory for any event.
        "

"
            I absolutely LOVE my earrings! They are so unique and dainty. I’ve had so many compliments on them already and Connor wait to wear them for the wedding I’m in next week. I would recommend ordering from MilysDesign! My order was processed quickly and came wrapped safely in bubble wrap so the earrings wouldn’t get damaged.
        "

"
            Oh my goodness, these earrings are absolutely gorgeous! I had to try them on as soon as I got them and I am SO happy I made this purchase! They’re the perfect size and I already know I’m going to wear them all the time. Quick shipping too!
        "

"
            Love them! They fit great and were exactly as advertised. It was my first time trying climber earrings, and I got the wire back.
        "

"
            I love all these earrings so much! The posts are very delicate though and one was bent on receiving. Still functioning though. I’d definitely purchase more from this shop
        "

"
            Really cute! Fast shipping! Loved that I didn’t have to order the two letters separately.
        "

"
            The pictures don’t do it justice! Beautiful piece of jewelry! I get so many compliments!
        "

"
            Even more beautiful than in the photos. The opals are mesmerizing! 

I bought them as a gift for my mums birthday - they were delivered quickly and on time as promised!
        "

"
            They came on time since they came from overseas. I love the vintage opal because it is my birthstone and it is gorgeous. the craftsmanship is unbelievable and they fit perfect without any slippage. I recommend this product to any and everyone/. The price is worth it which wasn't high at all. thank you so much for this good quality product...         sherry
        "

"
            Absolutely LOVE it! I’m addicted to this beautiful jewellery. THANK YOU SO MUCH!!!
        "

"
            Such a beautiful set of earrings, I’ve been on the hunt for earrings which look very sophisticated and these are perfect! They fit so well and do not fall off the lobe. This is my new fav seller and I’ll definitely be buying more jewellery soon!
        "

"
            Love them! Great quality and I get so many compliments. Shipped promptly and even with COVID delays still managed to get here in time for holiday season. Will definitely be ordering more pieces.
        "

"
            Fantastic quality amd beautiful craftsmanship. I love these earrings. Perfect for my healthcare work setting and more fun than studs. Shipping was quick considering it is international post.
        "

"
            Wirklich sehr schöne und fein gearbeitete Ohrringe! Shop Inhaberin ist auch wirklich super nett und bei jeglichen Problemstellungen leicht zu kontaktieren und äußerst hilfsbereit! :)
        "

"
            Anja kept me in the loop with Covid shipping to the United States, and creates absolutely beautiful items! I love the ear crawlers, and they fit with no issues!
        "

"
            fast shipping, high quality earrings. beautiful, looks great. just love it!!! tnx
        "

"
            Prachtige earclimbers, mooi ingepakt, met zilverdoekje bijgesloten,snelle verzending, echte aanrader.
        "

"
            I love the earrings as they are a gift for a friend.  Was shipped quickly; had an error on the mailing address.  She caught it very quickly and then changed my address.  I received them and worth a purchase.  Thank you - they are in Quebec so I am glad I could buy from a Canadian store on Etsy.

Dorothy
Calgary
        "

"
            Tres beau  tres satisfaite  et apprecier
        "

"
            Love these mandala earrings:  delicate design, light and comfortable to wear.  Sent quickly, boxed for safety, arrived safe!  Highly recommended!
        "

"
            Perfectly beautiful!
        "

"
            Best jewelry ever!   I love this look.  I get sooo many compliments.  I have the ear cuffs and both ear climbers.  I did lose a climber in the shower... I think it tends to get loose and release when wet but I ordered another and am careful.   I sleep in them too no problem.   Just wonderful jewelry and awesome seller.
        "

"
            these are so cool!! i've been looking for some unique gold pieces to change up my ear jewelry and this is exactly what i was looking for. easy to put in and look very nice!
        "

"
            Ich dache es handelt sich um ein rechts links Pärchen. Abgesehen davon sind sie sehr schön
        "

"
            Looove them!!
        "

"
            Wow, these ear climbers are so beautiful in person! They're elegant and better than I expected. They're also incredibly light so you don't notice you're wearing them. You can sleep in them, shower in them, etc., and they stay securely in place. Also, the shipping was super fast. Thank you!
        "

"
            It was packaged nice and was delivered to me in a timely manner. The 925 Silver is shiny and very beautiful. However, I do think that these specific ones don't compliment my ear shape very well. They also would slide off my ear occasionally throughout my day when I would wear them. *5 stars for the fast shipping, reasonable prices, and secure packaging. Definitely looking forward to trying out some other styles of earrings and ear climbers from this shop in the future.
        "

"
            I loved the earrings they were exactly what I was looking for and curved great with my which I loved so thank you very much!
        "

"
            The earrings are so pretty and they look so beautiful on. The quality is very nice and they look like they could be so expensive. Shipping was faster than expected which made me happy to have them before Christmas. Thank you!!
        "

"
            I really like these earrings. It did take awhile to get them (one month) but considering they were coming from Spain during COVID and Christmas I can let that pass. Just glad to help a small business whenever I can.
        "

"
            My new favorite earrings. They're incredible ans so beautiful! It was worth the wait all the way! ( I wanted to order back in March, but it was impossible)
        "

"
            Shipping takes a while but that is totally normal since the product is shipping from Philippines! They were well worth the wait, I put them on immediately! So cute + dainty. Love them <3
        "

"
            Climbers are so beautiful! They arrived in a cute little corked jar where they live when I'm not wearing them. The stem piece that will thread through the hole is a little thicker than most earrings, but they went in fine. Love em!
        "

"
            These are beautiful and everything I was hoping for. I wore them to my college graduation and had many compliments and people asking where I got them. They are a bit difficult to get in at first and are EXTREMELY fragile, so they are definitely not for everyday wear. If you are looking for an earring you can just put in and forget about then these are not for you. But, if you're looking for a beautiful and unique piece of jewelry to make you stand out and look Awesome, then these are it. 

I especially loved the package they were delivered in. Just magical! 
        "

"
            Absolutely love these gorgeous earrings - they are simply perfect. I chose pink and orange and the colour combination is beautiful. They are really different and I plan to order more. The packaging is also really cool! Delighted with this purchase and the seller was extremely helpful too - very happy!
        "

"
            These earrings are so unusual, they look even prettier in real life. The seller was very helpful, delivery was very quick and I'll definitely be ordering more of these in different colours.
        "

"
            + + + + + + + +
        "

